order_id,customer_id,customer_segment,product_name,category,price,quantity,total_amount,sale_date,rating
ORD_004182,1705,Regular,Equipamento Gym,Esportes,100.21,4,400.84,2024-02-04,3.7
ORD_004183,74,Premium,Infantil,Livros,41.77,3,125.31,2023-12-03,3.3
ORD_004184,1214,Básico,Camiseta,Roupas,176.8,2,353.6,2023-10-15,3.7
ORD_004185,603,Premium,Cadeira,Casa,823.45,3,2470.3500000000004,2023-11-01,4.0
ORD_004186,338,Regular,Calça Jeans,Roupas,55.25,5,276.25,2024-02-13,3.8
ORD_004187,70,Regular,Camiseta,Roupas,196.54,4,786.16,2024-06-04,5.0
ORD_004188,363,Premium,Bola de Futebol,Esportes,347.41,5,1737.0500000000002,2023-12-26,3.8
ORD_004189,800,Básico,Biografia,Livros,23.0,4,92.0,2023-04-30,3.5
ORD_004190,711,Regular,Sofá,Casa,1380.04,2,2760.08,2024-12-17,3.2
ORD_004191,1821,Premium,Mesa,Casa,1024.2,5,5121.0,2023-04-22,4.2
ORD_004192,1103,Regular,Tapete,Casa,1307.84,2,2615.68,2023-09-18,4.7
ORD_004193,1589,Regular,Raquete,Esportes,332.61,2,665.22,2023-02-26,4.7
ORD_004194,1701,Básico,Smart TV,Eletrônicos,1090.88,5,5454.400000000001,2024-08-09,3.2
ORD_004195,1552,Premium,Luminária,Casa,394.2,4,1576.8,2024-04-05,4.5
ORD_004196,136,Básico,Bicicleta,Esportes,91.37,3,274.11,2024-05-14,4.6
ORD_004197,78,Básico,Equipamento Gym,Esportes,400.42,5,2002.1000000000001,2024-01-30,3.1
ORD_004198,1333,Premium,Smartphone,Eletrônicos,1756.31,4,7025.24,2024-06-26,3.8
ORD_004199,206,Premium,Smartphone,Eletrônicos,265.82,4,1063.28,2023-05-30,3.5
ORD_004200,954,Básico,Laptop,Eletrônicos,1058.7,3,3176.1000000000004,2024-02-15,4.6
ORD_004201,1817,Regular,Ficção Científica,Livros,33.47,1,33.47,2024-11-09,4.2
ORD_004202,820,Básico,Fone de Ouvido,Eletrônicos,2093.21,5,10466.05,2023-12-13,5.0
ORD_004203,488,Regular,Equipamento Gym,Esportes,360.6,5,1803.0,2023-07-14,3.7
ORD_004204,1798,Premium,Fone de Ouvido,Eletrônicos,1495.23,3,4485.6900000000005,2023-06-16,4.7
ORD_004205,1794,Básico,Biografia,Livros,37.23,1,37.23,2024-10-21,4.8
ORD_004206,1936,Premium,Tablet,Eletrônicos,1623.05,3,4869.15,2024-03-30,4.7
ORD_004207,192,Premium,Equipamento Gym,Esportes,210.56,5,1052.8,2024-01-28,3.1
ORD_004208,1872,Regular,Jaqueta,Roupas,164.49,5,822.45,2024-07-01,4.1
ORD_004209,1403,Básico,Shampoo,Beleza,131.41,3,394.23,2023-08-31,3.7
ORD_004210,1394,Premium,Shampoo,Beleza,110.47,4,441.88,2023-08-25,4.5
ORD_004211,1730,Premium,Técnico,Livros,64.32,5,321.59999999999997,2023-11-23,4.7
ORD_004212,465,Regular,Bola de Futebol,Esportes,281.03,5,1405.1499999999999,2024-03-23,3.9
ORD_004213,19,Premium,Bola de Futebol,Esportes,291.22,3,873.6600000000001,2024-06-19,4.9
ORD_004214,1987,Premium,Ficção Científica,Livros,78.5,4,314.0,2024-12-28,3.1
ORD_004215,456,Premium,Luminária,Casa,1031.24,4,4124.96,2024-08-17,3.7
ORD_004216,813,Básico,Smart TV,Eletrônicos,339.63,4,1358.52,2023-04-28,4.8
ORD_004217,1980,Básico,Equipamento Gym,Esportes,77.36,1,77.36,2024-07-12,3.4
ORD_004218,891,Regular,Maquiagem,Beleza,155.07,3,465.21,2024-02-13,3.5
ORD_004219,1551,Básico,Bola de Futebol,Esportes,468.48,3,1405.44,2023-03-31,3.4
ORD_004220,1314,Básico,Smart TV,Eletrônicos,2609.0,3,7827.0,2024-01-24,4.3
ORD_004221,1036,Premium,Smart TV,Eletrônicos,1015.89,1,1015.89,2023-07-02,4.4
ORD_004222,1273,Básico,Raquete,Esportes,303.86,5,1519.3000000000002,2024-07-25,3.7
ORD_004223,379,Regular,Maquiagem,Beleza,31.39,2,62.78,2023-09-14,5.0
ORD_004224,937,Regular,Fone de Ouvido,Eletrônicos,1677.17,2,3354.34,2024-04-12,3.1
ORD_004225,1769,Básico,Sofá,Casa,1153.21,1,1153.21,2023-07-09,3.9
ORD_004226,589,Regular,Infantil,Livros,60.92,1,60.92,2024-04-17,3.7
ORD_004227,745,Regular,Tapete,Casa,1123.38,2,2246.76,2024-12-14,3.6
ORD_004228,290,Regular,Ficção Científica,Livros,67.11,2,134.22,2023-11-07,5.0
ORD_004229,1492,Premium,Jaqueta,Roupas,298.92,5,1494.6000000000001,2023-01-08,3.3
ORD_004230,46,Básico,Infantil,Livros,25.79,5,128.95,2023-09-14,4.5
ORD_004231,681,Básico,Jaqueta,Roupas,287.13,1,287.13,2024-06-24,3.4
ORD_004232,687,Premium,Tênis Esportivo,Esportes,72.19,2,144.38,2024-04-30,3.2
ORD_004233,206,Premium,Maquiagem,Beleza,147.77,2,295.54,2024-03-13,3.9
ORD_004234,1253,Premium,Bicicleta,Esportes,208.53,5,1042.65,2023-01-11,3.4
ORD_004235,216,Básico,Fone de Ouvido,Eletrônicos,2428.38,4,9713.52,2023-05-07,3.0
ORD_004236,178,Premium,Shampoo,Beleza,51.97,1,51.97,2024-05-25,3.7
ORD_004237,6,Regular,Vestido,Roupas,180.42,1,180.42,2023-03-13,4.0
ORD_004238,1516,Básico,Bola de Futebol,Esportes,338.79,5,1693.95,2024-08-15,4.0
ORD_004239,1036,Básico,Jaqueta,Roupas,264.71,1,264.71,2023-10-07,4.0
ORD_004240,236,Premium,Ficção Científica,Livros,71.19,4,284.76,2024-09-19,3.3
ORD_004241,876,Regular,Mesa,Casa,560.98,1,560.98,2024-11-04,4.7
ORD_004242,405,Premium,Bicicleta,Esportes,362.46,4,1449.84,2024-03-08,4.0
ORD_004243,35,Premium,Sofá,Casa,1681.57,2,3363.14,2024-07-30,3.4
ORD_004244,812,Básico,Maquiagem,Beleza,169.84,3,509.52,2023-01-22,3.8
ORD_004245,761,Premium,Tênis,Roupas,142.32,5,711.5999999999999,2024-04-11,3.7
ORD_004246,693,Básico,Cadeira,Casa,863.11,3,2589.33,2023-03-21,4.8
ORD_004247,1277,Básico,Tapete,Casa,1324.4,2,2648.8,2024-04-28,3.1
ORD_004248,1888,Básico,Shampoo,Beleza,166.73,3,500.18999999999994,2024-07-05,4.8
ORD_004249,1471,Premium,Laptop,Eletrônicos,2735.2,4,10940.8,2023-02-01,4.6
ORD_004250,1587,Básico,Jaqueta,Roupas,274.64,5,1373.1999999999998,2023-10-10,4.2
ORD_004251,12,Premium,Tablet,Eletrônicos,2603.17,1,2603.17,2024-09-27,3.1
ORD_004252,604,Básico,Biografia,Livros,47.11,3,141.32999999999998,2024-02-28,4.8
ORD_004253,212,Regular,Vestido,Roupas,153.88,3,461.64,2024-11-16,3.5
ORD_004254,977,Regular,Creme,Beleza,112.92,5,564.6,2023-11-29,3.4
ORD_004255,163,Básico,Cadeira,Casa,1364.16,5,6820.8,2023-04-20,3.1
ORD_004256,1972,Premium,Protetor Solar,Beleza,171.6,5,858.0,2023-06-12,3.3
ORD_004257,1895,Regular,Raquete,Esportes,61.57,3,184.71,2024-12-13,3.8
ORD_004258,129,Premium,Bola de Futebol,Esportes,464.42,4,1857.68,2023-04-24,4.3
ORD_004259,952,Básico,Romance,Livros,33.6,2,67.2,2023-08-26,4.8
ORD_004260,1832,Regular,Romance,Livros,16.13,2,32.26,2023-10-15,3.6
ORD_004261,1735,Premium,Cadeira,Casa,1222.66,5,6113.3,2024-06-07,4.7
ORD_004262,1370,Regular,Tênis,Roupas,124.18,5,620.9000000000001,2024-04-21,3.4
ORD_004263,852,Premium,Tapete,Casa,948.48,5,4742.4,2023-10-13,3.3
ORD_004264,1590,Regular,Maquiagem,Beleza,128.45,4,513.8,2024-11-28,4.0
ORD_004265,1698,Premium,Bicicleta,Esportes,334.85,1,334.85,2023-01-21,3.3
ORD_004266,707,Premium,Tênis Esportivo,Esportes,173.94,2,347.88,2024-07-17,3.1
ORD_004267,194,Básico,Infantil,Livros,27.97,1,27.97,2024-01-24,3.6
ORD_004268,1520,Básico,Ficção Científica,Livros,72.98,5,364.90000000000003,2024-01-26,4.0
ORD_004269,198,Básico,Maquiagem,Beleza,33.38,3,100.14000000000001,2023-05-13,3.5
ORD_004270,1672,Regular,Shampoo,Beleza,193.15,5,965.75,2024-04-04,4.9
ORD_004271,1870,Premium,Ficção Científica,Livros,23.06,5,115.3,2023-10-01,3.4
ORD_004272,701,Básico,Creme,Beleza,168.0,5,840.0,2024-02-03,4.5
ORD_004273,525,Regular,Luminária,Casa,1113.29,2,2226.58,2023-08-12,3.3
ORD_004274,1107,Premium,Biografia,Livros,68.83,1,68.83,2023-07-02,4.0
ORD_004275,1706,Básico,Calça Jeans,Roupas,118.76,4,475.04,2024-01-19,3.7
ORD_004276,461,Regular,Smartphone,Eletrônicos,2473.3,2,4946.6,2024-04-26,4.2
ORD_004277,250,Regular,Biografia,Livros,21.43,3,64.28999999999999,2023-01-09,3.8
ORD_004278,912,Básico,Shampoo,Beleza,85.9,3,257.70000000000005,2024-04-29,3.4
ORD_004279,449,Regular,Ficção Científica,Livros,39.89,1,39.89,2024-11-17,4.5
ORD_004280,189,Premium,Fone de Ouvido,Eletrônicos,779.66,5,3898.2999999999997,2023-10-18,3.8
ORD_004281,18,Premium,Biografia,Livros,55.11,4,220.44,2023-09-03,4.9
ORD_004282,803,Básico,Smart TV,Eletrônicos,512.5,1,512.5,2023-08-14,3.2
ORD_004283,1674,Básico,Fone de Ouvido,Eletrônicos,2304.03,3,6912.09,2024-06-20,3.2
ORD_004284,1438,Básico,Luminária,Casa,1683.97,2,3367.94,2023-05-07,4.1
ORD_004285,708,Básico,Sofá,Casa,1915.62,2,3831.24,2023-08-15,3.7
ORD_004286,1593,Básico,Bola de Futebol,Esportes,246.7,5,1233.5,2023-05-09,4.6
ORD_004287,1147,Premium,Tapete,Casa,1806.82,1,1806.82,2024-09-03,4.3
ORD_004288,784,Regular,Tapete,Casa,478.22,3,1434.66,2024-10-30,3.6
ORD_004289,1149,Básico,Tablet,Eletrônicos,655.95,4,2623.8,2024-02-16,3.2
ORD_004290,261,Regular,Laptop,Eletrônicos,1637.72,5,8188.6,2023-09-17,3.8
ORD_004291,935,Premium,Biografia,Livros,57.4,5,287.0,2024-06-22,3.1
ORD_004292,659,Premium,Cadeira,Casa,601.01,3,1803.03,2023-09-25,3.2
ORD_004293,450,Básico,Tapete,Casa,842.7,2,1685.4,2024-07-12,4.3
ORD_004294,13,Básico,Sofá,Casa,1283.5,1,1283.5,2023-06-09,5.0
ORD_004295,1581,Básico,Laptop,Eletrônicos,2065.7,1,2065.7,2024-08-20,4.2
ORD_004296,407,Regular,Equipamento Gym,Esportes,157.83,3,473.49,2024-01-14,3.4
ORD_004297,1263,Regular,Perfume,Beleza,122.97,2,245.94,2023-10-21,3.8
ORD_004298,1485,Regular,Smartphone,Eletrônicos,2927.3,5,14636.5,2024-12-09,3.0
ORD_004299,1693,Regular,Fone de Ouvido,Eletrônicos,237.52,1,237.52,2023-04-24,3.4
ORD_004300,718,Regular,Maquiagem,Beleza,127.85,5,639.25,2024-10-06,3.3
ORD_004301,1120,Regular,Romance,Livros,55.51,5,277.55,2024-09-30,4.5
ORD_004302,1646,Básico,Tênis Esportivo,Esportes,210.12,2,420.24,2024-02-21,3.8
ORD_004303,244,Regular,Bola de Futebol,Esportes,315.27,4,1261.08,2023-08-11,4.3
ORD_004304,1238,Básico,Raquete,Esportes,278.93,2,557.86,2023-10-05,3.5
ORD_004305,663,Básico,Vestido,Roupas,67.88,1,67.88,2023-12-01,3.1
ORD_004306,1780,Básico,Bola de Futebol,Esportes,96.79,5,483.95000000000005,2023-02-03,4.3
ORD_004307,1818,Premium,Ficção Científica,Livros,79.57,2,159.14,2023-06-06,4.1
ORD_004308,666,Premium,Cadeira,Casa,1770.06,5,8850.3,2024-10-15,3.2
ORD_004309,104,Premium,Tablet,Eletrônicos,2730.39,4,10921.56,2023-06-24,4.6
ORD_004310,455,Regular,Smartphone,Eletrônicos,689.26,1,689.26,2023-05-31,3.9
ORD_004311,865,Básico,Técnico,Livros,77.16,1,77.16,2024-12-06,4.8
ORD_004312,940,Básico,Raquete,Esportes,150.0,2,300.0,2023-10-29,4.3
ORD_004313,128,Básico,Ficção Científica,Livros,29.52,2,59.04,2024-08-02,4.2
ORD_004314,1021,Premium,Shampoo,Beleza,170.82,4,683.28,2024-11-17,3.9
ORD_004315,605,Premium,Cadeira,Casa,1669.48,1,1669.48,2023-04-02,3.7
ORD_004316,1980,Básico,Smartphone,Eletrônicos,2408.25,2,4816.5,2024-08-18,3.8
ORD_004317,439,Premium,Raquete,Esportes,282.14,3,846.42,2023-12-13,4.6
ORD_004318,830,Premium,Tênis Esportivo,Esportes,102.04,5,510.20000000000005,2024-03-05,4.0
ORD_004319,842,Básico,Mesa,Casa,774.33,5,3871.65,2023-10-05,3.7
ORD_004320,994,Regular,Creme,Beleza,174.11,1,174.11,2024-04-19,5.0
ORD_004321,1794,Premium,Bicicleta,Esportes,116.01,1,116.01,2023-06-29,4.2
ORD_004322,826,Premium,Sofá,Casa,194.44,5,972.2,2023-11-26,3.6
ORD_004323,405,Premium,Calça Jeans,Roupas,80.01,2,160.02,2023-05-20,3.2
ORD_004324,372,Regular,Vestido,Roupas,233.93,1,233.93,2024-08-25,4.1
ORD_004325,209,Básico,Shampoo,Beleza,20.88,1,20.88,2023-09-27,4.2
ORD_004326,847,Premium,Raquete,Esportes,110.85,5,554.25,2023-11-24,5.0
ORD_004327,1201,Regular,Sofá,Casa,759.58,4,3038.32,2023-05-08,3.0
ORD_004328,845,Regular,Camiseta,Roupas,264.47,2,528.94,2023-03-24,4.1
ORD_004329,839,Premium,Luminária,Casa,1781.05,3,5343.15,2023-09-09,4.1
ORD_004330,196,Premium,Perfume,Beleza,114.58,5,572.9,2023-08-11,3.0
ORD_004331,1387,Regular,Tapete,Casa,453.09,3,1359.27,2024-12-10,3.8
ORD_004332,93,Premium,Jaqueta,Roupas,274.59,3,823.77,2023-11-25,3.9
ORD_004333,717,Regular,Protetor Solar,Beleza,62.9,5,314.5,2024-10-24,4.0
ORD_004334,736,Básico,Jaqueta,Roupas,31.89,4,127.56,2024-09-18,3.8
ORD_004335,296,Regular,Luminária,Casa,756.3,3,2268.8999999999996,2024-09-19,4.7
ORD_004336,870,Premium,Sofá,Casa,880.46,4,3521.84,2024-12-24,4.3
ORD_004337,207,Regular,Bola de Futebol,Esportes,156.79,3,470.37,2024-06-28,4.8
ORD_004338,1486,Premium,Perfume,Beleza,121.21,3,363.63,2024-02-20,4.3
ORD_004339,1437,Premium,Creme,Beleza,101.92,3,305.76,2023-06-09,4.0
ORD_004340,1090,Premium,Tablet,Eletrônicos,759.44,3,2278.32,2023-01-23,4.1
ORD_004341,1210,Básico,Equipamento Gym,Esportes,284.45,4,1137.8,2024-03-11,4.0
ORD_004342,486,Regular,Laptop,Eletrônicos,1559.31,1,1559.31,2023-01-09,4.9
ORD_004343,1403,Premium,Smartphone,Eletrônicos,2437.77,3,7313.3099999999995,2023-05-26,4.6
ORD_004344,1984,Básico,Bola de Futebol,Esportes,52.12,5,260.59999999999997,2023-08-20,3.1
ORD_004345,687,Básico,Smart TV,Eletrônicos,1297.57,5,6487.849999999999,2024-05-23,4.4
ORD_004346,1515,Básico,Equipamento Gym,Esportes,485.53,3,1456.59,2023-10-02,4.1
ORD_004347,1091,Regular,Smartphone,Eletrônicos,2089.59,5,10447.95,2024-09-22,4.2
ORD_004348,575,Básico,Perfume,Beleza,100.04,1,100.04,2024-12-01,3.1
ORD_004349,1066,Básico,Tapete,Casa,1413.93,2,2827.86,2024-03-27,4.1
ORD_004350,1120,Regular,Calça Jeans,Roupas,236.81,3,710.4300000000001,2023-01-24,3.7
ORD_004351,1178,Regular,Sofá,Casa,818.74,4,3274.96,2023-06-26,4.3
ORD_004352,1817,Regular,Bicicleta,Esportes,173.25,3,519.75,2023-02-18,4.7
ORD_004353,854,Básico,Equipamento Gym,Esportes,260.86,4,1043.44,2023-09-20,4.9
ORD_004354,397,Básico,Vestido,Roupas,237.4,3,712.2,2024-12-29,3.6
ORD_004355,695,Premium,Bicicleta,Esportes,149.79,1,149.79,2024-03-20,3.2
ORD_004356,1950,Premium,Romance,Livros,29.75,4,119.0,2023-06-20,4.5
ORD_004357,528,Regular,Smartphone,Eletrônicos,2821.5,2,5643.0,2024-03-31,3.7
ORD_004358,1465,Básico,Bola de Futebol,Esportes,88.11,2,176.22,2024-02-09,4.4
ORD_004359,598,Básico,Equipamento Gym,Esportes,97.14,3,291.42,2023-11-17,3.6
ORD_004360,1869,Premium,Vestido,Roupas,34.24,5,171.20000000000002,2024-01-29,4.3
ORD_004361,1506,Básico,Calça Jeans,Roupas,188.99,1,188.99,2024-03-29,4.6
ORD_004362,975,Básico,Bicicleta,Esportes,61.47,4,245.88,2024-09-26,3.8
ORD_004363,593,Básico,Smart TV,Eletrônicos,2061.92,3,6185.76,2023-12-27,3.5
ORD_004364,707,Básico,Bicicleta,Esportes,459.27,4,1837.08,2024-12-08,4.2
ORD_004365,603,Premium,Tênis Esportivo,Esportes,280.88,5,1404.4,2024-05-21,4.9
ORD_004366,755,Premium,Maquiagem,Beleza,126.52,1,126.52,2023-12-26,4.8
ORD_004367,1502,Premium,Smartphone,Eletrônicos,1701.16,4,6804.64,2023-11-13,3.1
ORD_004368,1366,Premium,Romance,Livros,50.07,2,100.14,2023-05-07,4.1
ORD_004369,1010,Premium,Cadeira,Casa,1197.51,5,5987.55,2023-02-10,3.6
ORD_004370,1105,Regular,Fone de Ouvido,Eletrônicos,1076.44,2,2152.88,2023-06-19,4.8
ORD_004371,775,Básico,Romance,Livros,76.69,2,153.38,2023-04-03,4.9
ORD_004372,1108,Premium,Tênis,Roupas,85.86,3,257.58,2023-08-11,4.8
ORD_004373,744,Premium,Creme,Beleza,192.24,1,192.24,2023-12-03,3.2
ORD_004374,1422,Básico,Tênis,Roupas,30.02,3,90.06,2023-07-20,4.9
ORD_004375,751,Premium,Biografia,Livros,40.35,3,121.05000000000001,2024-05-15,3.4
ORD_004376,1185,Básico,Calça Jeans,Roupas,229.92,4,919.68,2023-08-06,3.0
ORD_004377,1136,Premium,Camiseta,Roupas,31.82,4,127.28,2024-01-04,4.8
ORD_004378,408,Regular,Smart TV,Eletrônicos,924.44,2,1848.88,2023-03-05,4.7
ORD_004379,1111,Regular,Shampoo,Beleza,74.62,4,298.48,2024-10-02,4.5
ORD_004380,1998,Regular,Camiseta,Roupas,178.68,2,357.36,2024-09-21,4.4
ORD_004381,1583,Básico,Camiseta,Roupas,289.08,2,578.16,2023-07-08,4.0
ORD_004382,13,Regular,Fone de Ouvido,Eletrônicos,714.8,4,2859.2,2024-08-12,3.7
ORD_004383,926,Regular,Bicicleta,Esportes,266.69,5,1333.45,2024-01-07,3.6
ORD_004384,1479,Básico,Vestido,Roupas,60.1,2,120.2,2023-04-27,5.0
ORD_004385,733,Premium,Romance,Livros,59.66,4,238.64,2024-01-21,3.6
ORD_004386,1569,Regular,Tênis,Roupas,51.57,2,103.14,2024-06-10,3.7
ORD_004387,1774,Regular,Laptop,Eletrônicos,2346.13,3,7038.39,2024-03-19,4.4
ORD_004388,852,Básico,Infantil,Livros,60.87,4,243.48,2023-05-10,3.6
ORD_004389,1628,Regular,Laptop,Eletrônicos,978.47,2,1956.94,2024-09-15,4.3
ORD_004390,5,Regular,Camiseta,Roupas,139.6,1,139.6,2024-12-01,3.1
ORD_004391,801,Básico,Shampoo,Beleza,168.65,3,505.95000000000005,2024-11-04,3.1
ORD_004392,1600,Regular,Sofá,Casa,1243.96,1,1243.96,2024-04-23,3.6
ORD_004393,477,Básico,Tênis,Roupas,129.64,1,129.64,2024-05-23,4.5
ORD_004394,1336,Regular,Bicicleta,Esportes,345.97,5,1729.8500000000001,2023-07-19,4.7
ORD_004395,1268,Premium,Perfume,Beleza,177.96,3,533.88,2024-12-01,4.0
ORD_004396,304,Básico,Laptop,Eletrônicos,1138.44,4,4553.76,2024-04-03,3.3
ORD_004397,853,Premium,Smart TV,Eletrônicos,837.36,1,837.36,2023-05-03,4.6
ORD_004398,919,Premium,Cadeira,Casa,747.32,1,747.32,2023-07-18,4.8
ORD_004399,418,Premium,Ficção Científica,Livros,61.2,4,244.8,2023-10-22,4.9
ORD_004400,1439,Básico,Equipamento Gym,Esportes,174.69,3,524.0699999999999,2023-12-04,4.7
ORD_004401,63,Premium,Raquete,Esportes,325.4,4,1301.6,2024-05-21,4.5
ORD_004402,600,Básico,Equipamento Gym,Esportes,338.97,1,338.97,2023-03-28,3.2
ORD_004403,1540,Básico,Perfume,Beleza,121.27,1,121.27,2024-09-13,3.8
ORD_004404,1186,Regular,Romance,Livros,27.61,5,138.05,2023-06-18,4.3
ORD_004405,1505,Premium,Tênis Esportivo,Esportes,233.08,5,1165.4,2023-05-14,3.1
ORD_004406,1150,Básico,Bola de Futebol,Esportes,106.97,2,213.94,2023-09-24,3.1
ORD_004407,1866,Premium,Mesa,Casa,301.21,2,602.42,2024-11-24,4.5
ORD_004408,1128,Regular,Bicicleta,Esportes,375.33,2,750.66,2023-03-29,4.9
ORD_004409,882,Básico,Camiseta,Roupas,210.69,5,1053.45,2024-08-13,4.8
ORD_004410,1774,Básico,Ficção Científica,Livros,43.37,4,173.48,2024-07-06,3.8
ORD_004411,826,Básico,Raquete,Esportes,156.58,5,782.9000000000001,2023-01-02,4.6
ORD_004412,1042,Regular,Mesa,Casa,1181.49,5,5907.45,2024-02-10,3.6
ORD_004413,661,Premium,Bola de Futebol,Esportes,191.26,5,956.3,2024-05-06,3.6
ORD_004414,917,Regular,Protetor Solar,Beleza,159.01,5,795.05,2024-02-01,4.6
ORD_004415,1472,Premium,Tênis,Roupas,43.65,3,130.95,2024-07-08,3.6
ORD_004416,361,Premium,Bicicleta,Esportes,55.42,3,166.26,2023-04-05,3.9
ORD_004417,1855,Básico,Fone de Ouvido,Eletrônicos,1202.09,5,6010.45,2024-05-29,4.0
ORD_004418,588,Premium,Smart TV,Eletrônicos,1908.71,1,1908.71,2023-05-22,4.7
ORD_004419,1166,Regular,Biografia,Livros,52.57,3,157.71,2024-11-03,3.1
ORD_004420,245,Regular,Smart TV,Eletrônicos,2606.81,3,7820.43,2023-04-13,3.6
ORD_004421,1442,Regular,Sofá,Casa,1833.83,4,7335.32,2024-03-21,3.1
ORD_004422,1093,Básico,Creme,Beleza,156.07,2,312.14,2023-11-19,4.4
ORD_004423,1786,Premium,Biografia,Livros,78.66,4,314.64,2023-04-28,3.7
ORD_004424,1210,Regular,Tênis Esportivo,Esportes,167.68,3,503.04,2024-12-09,4.4
ORD_004425,1009,Regular,Raquete,Esportes,153.72,2,307.44,2024-02-28,4.2
ORD_004426,416,Regular,Romance,Livros,62.15,3,186.45,2023-10-24,3.4
ORD_004427,1420,Básico,Bola de Futebol,Esportes,88.8,1,88.8,2023-09-21,3.7
ORD_004428,1104,Premium,Smart TV,Eletrônicos,1859.56,4,7438.24,2024-03-10,4.5
ORD_004429,721,Premium,Vestido,Roupas,243.53,5,1217.65,2024-11-11,3.1
ORD_004430,1148,Básico,Maquiagem,Beleza,187.17,4,748.68,2023-10-30,4.2
ORD_004431,1146,Básico,Bola de Futebol,Esportes,299.87,4,1199.48,2024-11-17,3.7
ORD_004432,1707,Regular,Perfume,Beleza,126.3,5,631.5,2024-07-11,3.4
ORD_004433,462,Premium,Tapete,Casa,134.09,3,402.27,2023-04-23,4.4
ORD_004434,603,Regular,Equipamento Gym,Esportes,400.6,5,2003.0,2023-12-21,3.8
ORD_004435,353,Premium,Smartphone,Eletrônicos,2621.93,4,10487.72,2023-04-24,4.5
ORD_004436,580,Premium,Romance,Livros,25.07,1,25.07,2024-02-04,4.2
ORD_004437,1421,Premium,Tênis,Roupas,110.37,3,331.11,2023-09-22,4.0
ORD_004438,733,Regular,Equipamento Gym,Esportes,202.98,5,1014.9,2024-01-10,4.3
ORD_004439,1554,Regular,Ficção Científica,Livros,70.98,3,212.94,2023-04-08,3.5
ORD_004440,1274,Premium,Tênis,Roupas,74.19,1,74.19,2024-03-22,4.3
ORD_004441,1340,Básico,Tapete,Casa,1751.91,1,1751.91,2024-05-26,3.2
ORD_004442,35,Regular,Mesa,Casa,1847.65,5,9238.25,2024-05-17,3.6
ORD_004443,1791,Premium,Shampoo,Beleza,127.88,2,255.76,2024-01-15,3.5
ORD_004444,511,Básico,Bicicleta,Esportes,351.32,1,351.32,2024-02-27,4.4
ORD_004445,1605,Regular,Romance,Livros,45.51,1,45.51,2023-03-11,3.5
ORD_004446,294,Básico,Shampoo,Beleza,124.19,1,124.19,2023-08-03,4.7
ORD_004447,1014,Premium,Equipamento Gym,Esportes,413.22,1,413.22,2023-11-09,4.5
ORD_004448,59,Básico,Biografia,Livros,25.23,2,50.46,2023-02-25,4.6
ORD_004449,582,Básico,Vestido,Roupas,100.38,5,501.9,2023-08-21,4.0
ORD_004450,825,Regular,Camiseta,Roupas,236.51,2,473.02,2024-03-02,4.9
ORD_004451,510,Premium,Sofá,Casa,1841.68,5,9208.4,2023-07-18,4.3
ORD_004452,503,Básico,Ficção Científica,Livros,38.3,3,114.89999999999999,2024-09-26,3.8
ORD_004453,544,Premium,Vestido,Roupas,116.13,4,464.52,2024-01-01,4.6
ORD_004454,1328,Regular,Luminária,Casa,615.2,5,3076.0,2023-05-04,4.9
ORD_004455,976,Básico,Shampoo,Beleza,105.57,2,211.14,2023-04-02,3.8
ORD_004456,166,Básico,Vestido,Roupas,41.96,1,41.96,2023-01-11,3.4
ORD_004457,248,Premium,Vestido,Roupas,100.7,3,302.1,2023-08-24,3.7
ORD_004458,1049,Regular,Shampoo,Beleza,122.99,4,491.96,2023-12-27,4.3
ORD_004459,1215,Premium,Bicicleta,Esportes,153.4,1,153.4,2024-08-02,3.6
ORD_004460,1917,Básico,Jaqueta,Roupas,269.78,2,539.56,2024-01-15,4.0
ORD_004461,1199,Básico,Calça Jeans,Roupas,79.15,1,79.15,2024-01-28,4.8
ORD_004462,1771,Regular,Shampoo,Beleza,91.16,1,91.16,2024-06-02,4.4
ORD_004463,1459,Premium,Tênis Esportivo,Esportes,428.01,3,1284.03,2024-09-18,4.2
ORD_004464,996,Premium,Técnico,Livros,36.28,4,145.12,2023-11-13,4.2
ORD_004465,628,Básico,Shampoo,Beleza,23.57,4,94.28,2024-02-06,3.8
ORD_004466,1442,Premium,Tablet,Eletrônicos,2391.65,1,2391.65,2023-03-08,4.2
ORD_004467,56,Premium,Laptop,Eletrônicos,1032.23,1,1032.23,2024-09-08,4.2
ORD_004468,1091,Regular,Tablet,Eletrônicos,2587.44,5,12937.2,2023-09-29,4.4
ORD_004469,260,Básico,Vestido,Roupas,37.49,4,149.96,2023-07-19,3.3
ORD_004470,1535,Premium,Tapete,Casa,863.44,4,3453.76,2023-05-17,3.1
ORD_004471,1659,Regular,Camiseta,Roupas,239.53,5,1197.65,2024-04-06,3.7
ORD_004472,8,Básico,Smart TV,Eletrônicos,2125.22,5,10626.099999999999,2024-01-08,4.0
ORD_004473,895,Regular,Maquiagem,Beleza,142.08,4,568.32,2023-04-17,3.6
ORD_004474,884,Premium,Creme,Beleza,86.03,2,172.06,2023-02-18,3.0
ORD_004475,1618,Premium,Smart TV,Eletrônicos,2043.5,3,6130.5,2024-03-20,4.9
ORD_004476,1252,Premium,Tablet,Eletrônicos,2703.74,2,5407.48,2023-04-28,3.4
ORD_004477,939,Regular,Mesa,Casa,1402.54,5,7012.7,2023-11-29,3.1
